id,cr,state,daysremaining
3344,200000,normal,-1
3466,200000,normal,-1
187,95000,normal,-1
3547,24700,normal,6
829,98900,limited,3
3422,206500,normal,6
1671,54300,normal,10
3454,140400,soldout,1
37,50800,normal,5
48,106400,soldout,1
1461,52100,normal,4
1778,28800,soldout,1
3341,172800,limited,2
3385,220000,new,9
3443,172000,normal,7
688,60300,limited,3
211,80700,normal,11
931,96400,normal,7
1773,40300,normal,4
514,98700,normal,7
1990,790200,limited,3
1722,184100,normal,9
1528,492000,limited,2
3398,771300,new,12
210,396400,new,11
205,217000,soldout,1
1481,694000,limited,3
3439,228000,limited,3
1578,313400,limited,3
345,99100,normal,5
