id,cr,state,daysremaining
3549,50000,normal,-1
1933,22700,limited,3
1537,18500,soldout,1
173,151900,normal,6
135,48700,normal,7
3438,58200,normal,5
204,58100,limited,3
3442,29800,normal,5
919,31800,normal,4
829,98900,new,11
779,16000,new,7
3341,170400,normal,8
451,176100,normal,4
1448,59900,normal,6
41,63100,limited,2
334,81900,limited,3
959,42100,limited,3
1773,37900,new,10
3453,86100,normal,4
688,62300,normal,7
207,53600,limited,3
489,154300,new,14
1528,495200,normal,10
1365,135900,normal,9
3404,413800,limited,2
3358,161700,normal,5
1504,243200,soldout,1
1402,114400,limited,3
1480,99000,normal,5
942,77800,normal,6
293,398200,limited,2
