id,cr,state,daysremaining
3549,50000,soldout,-1
3344,200000,normal,-1
3466,200000,normal,-1
3547,24700,new,8
829,98900,normal,5
779,16000,soldout,1
135,48700,soldout,1
1671,54300,new,12
3454,140400,limited,3
37,50800,normal,7
48,106400,limited,3
1461,52100,normal,6
1778,28800,limited,3
3341,172800,normal,4
1448,58400,limited,2
3443,172000,new,9
451,178300,soldout,1
688,60300,normal,5
3453,86100,soldout,1
931,96400,new,9
1773,40300,normal,6
207,58100,soldout,1
1990,790200,normal,5
1722,184100,new,11
1528,492000,normal,4
3424,95000,limited,2
489,155400,limited,2
205,217000,limited,3
1481,694000,normal,5
3439,228000,normal,5
1578,313400,normal,5
345,99100,normal,7
