id,cr,state,daysremaining
3549,50000,normal,-1
1933,22700,soldout,1
48,106400,normal,8
173,151900,normal,4
135,48700,normal,5
3438,58200,limited,3
204,58100,soldout,1
3442,29800,limited,3
919,31800,limited,2
829,98900,normal,9
779,16000,normal,5
3341,170400,normal,6
451,176100,limited,2
1448,59900,normal,4
3344,168400,new,12
334,81900,soldout,1
959,42100,soldout,1
1773,37900,normal,8
3453,86100,limited,2
688,62300,normal,5
207,53600,soldout,1
489,154300,normal,12
1528,495200,normal,8
1365,135900,normal,7
1990,779000,normal,10
3358,161700,limited,3
205,216300,normal,8
1402,114400,soldout,1
1480,99000,limited,3
942,77800,normal,4
3424,91400,new,7
