id,cr,state,daysremaining
1895,400000,limited,-1
201,26500,soldout,1
1973,22100,soldout,1
3547,24100,normal,2
1985,81700,new,7
1778,35800,limited,3
1044,48100,normal,12
137,16800,soldout,1
145,13000,new,13
1671,57100,normal,4
63,46800,normal,6
211,77500,soldout,1
203,62100,normal,4
843,115900,limited,3
773,176500,normal,4
1542,50900,normal,6
301,44200,limited,2
1729,36800,limited,3
374,61100,new,10
379,53600,soldout,1
1508,168100,new,9
1402,115000,normal,7
1689,115400,soldout,1
3424,99700,normal,6
1373,105600,normal,8
3434,372000,normal,4
1504,248000,normal,4
3404,409500,normal,5
293,398700,normal,6
3358,155500,normal,8
1458,36000,normal,6
