id,cr,state,daysremaining
1729,50000,soldout,-1
3442,29800,normal,7
3356,40800,soldout,1
3530,169000,soldout,1
135,48700,normal,8
3438,58200,normal,7
1933,22700,limited,3
204,58100,normal,4
1537,18500,soldout,1
173,151900,normal,6
919,31800,normal,4
1027,458900,limited,2
41,54700,new,7
451,178300,normal,8
1370,23300,soldout,1
3453,86100,normal,8
959,43300,normal,7
334,72800,normal,6
709,60300,limited,3
207,58100,new,8
187,70100,limited,2
1373,106400,normal,7
1528,492000,new,11
1399,70200,limited,2
3524,393800,soldout,1
3431,220000,soldout,1
396,440400,normal,5
1544,363500,normal,5
3389,72700,limited,3
1541,67600,limited,2
