id,cr,state,daysremaining
3551,90000,limited,-1
3549,50000,limited,-1
1461,65000,normal,-1
3513,60000,normal,-1
78,60000,normal,-1
1448,62000,normal,-1
919,40000,normal,-1
1778,28800,normal,4
135,48700,soldout,1
1461,52100,new,7
3547,24700,new,8
3454,140400,limited,3
829,98900,normal,4
779,16000,soldout,1
48,106400,normal,4
37,50800,normal,7
1671,54300,new,12
3377,63200,limited,2
1027,458900,normal,4
1508,162400,limited,3
1370,23300,normal,4
334,72800,normal,9
959,43300,new,10
374,58900,limited,3
104,89700,soldout,1
3471,67700,limited,2
24,58400,limited,2
3358,155600,limited,2
1545,340400,limited,2
1410,288600,limited,3
1458,33000,limited,2
3404,438500,soldout,1
1365,137100,limited,2
1384,30800,new,8
82,194000,normal,7
1378,207400,new,11
293,402700,soldout,1
