id,cr,state,daysremaining
1544,366700,normal,-1
3551,74600,normal,-1
1506,253100,normal,-1
3422,250000,new,-1
1933,22700,normal,11
1385,11800,limited,2
1796,142200,limited,3
1523,15500,normal,5
3513,51400,limited,3
1044,46300,limited,2
810,51900,normal,5
145,15700,soldout,1
3530,169000,new,8
3356,40800,normal,8
1027,472300,new,7
3377,61100,limited,3
1542,58200,soldout,1
24,48900,limited,3
102,162200,soldout,1
1895,338000,soldout,1
104,81600,limited,2
3471,65100,limited,2
374,53800,normal,4
1508,174200,limited,3
3434,392500,new,8
1689,122400,normal,7
3398,770800,limited,3
1539,137700,soldout,1
3359,140200,limited,2
1504,243200,normal,9
210,401100,limited,2
1545,318700,limited,2
1893,267200,normal,4
1722,194100,soldout,1
