id,cr,state,daysremaining
37,52100,normal,-1
102,176600,normal,-1
3549,40800,normal,-1
137,20000,limited,-1
779,20000,limited,-1
1990,789300,normal,-1
3439,260000,normal,-1
919,31900,normal,9
3530,167300,limited,3
1537,21400,normal,5
3438,57000,new,10
3356,40600,soldout,1
173,147400,normal,10
1796,137500,soldout,1
135,49600,new,10
204,47400,normal,7
1933,22400,normal,5
451,177300,limited,3
959,45400,soldout,1
207,58100,normal,4
1448,61100,normal,4
3453,75700,limited,3
688,61200,normal,7
3344,179700,new,12
1773,42000,normal,7
41,51500,soldout,1
3341,162200,normal,5
1399,69900,limited,3
3431,226500,limited,3
1365,137600,new,14
1541,63100,limited,3
942,86100,normal,12
3389,72800,normal,6
1378,201100,limited,3
187,72500,limited,3
396,431600,normal,9
3524,390000,normal,2
