id,cr,state,daysremaining
1544,366700,soldout,-1
3551,74600,soldout,-1
1506,253100,soldout,-1
3422,250000,soldout,-1
1933,22700,normal,5
1537,18500,limited,3
173,151900,normal,8
135,48700,normal,9
3438,58200,normal,7
204,58100,normal,5
3442,29800,normal,7
919,31800,normal,6
3530,169000,limited,2
3356,40800,limited,2
1027,472300,soldout,1
451,176100,normal,6
1370,24100,soldout,1
41,63100,normal,4
334,81900,normal,5
959,42100,normal,5
709,52500,limited,2
3453,86100,normal,6
688,62300,normal,9
207,53600,normal,5
3434,392500,limited,2
1689,122400,soldout,1
1365,135900,normal,11
3404,413800,normal,4
3358,161700,normal,7
1504,243200,limited,3
1402,114400,normal,5
1480,99000,normal,7
942,77800,normal,8
293,398200,normal,4
