id,cr,state,daysremaining
3555,147100,normal,-1
201,35000,normal,-1
201,35000,normal,-1
201,35000,normal,-1
201,35000,normal,-1
1410,350000,normal,-1
3547,24700,limited,3
1671,54300,normal,7
37,50800,limited,2
3422,206500,limited,2
63,58400,normal,8
1461,52100,soldout,1
1973,23900,normal,4
137,17000,normal,4
3549,41800,normal,6
207,58100,soldout,1
688,60300,normal,4
1773,40300,normal,7
3453,86100,soldout,1
1448,58400,soldout,1
3341,172800,limited,2
451,178300,soldout,1
3443,172000,normal,8
931,96400,normal,8
3344,165200,normal,8
345,99100,normal,10
1578,313400,normal,8
205,217000,normal,6
3389,72700,soldout,1
1990,790200,normal,7
1373,106400,normal,4
1528,492000,normal,7
489,155400,normal,4
396,440400,limited,2
3424,95000,normal,4
