id,cr,state,daysremaining
1481,800000,limited,-1
1729,50000,limited,-1
63,58400,normal,8
3422,206500,limited,2
1461,52100,soldout,1
3547,24700,limited,2
201,28600,normal,5
1973,23900,normal,4
137,17000,normal,4
3549,41800,normal,6
37,50800,soldout,1
1671,54300,normal,6
3453,86100,normal,6
3341,172800,normal,7
207,58100,normal,5
1448,58400,normal,5
334,72800,limited,3
959,43300,normal,4
688,60300,normal,8
709,60300,soldout,1
451,178300,normal,5
41,54700,limited,3
3524,393800,normal,5
1399,70200,normal,5
1544,363500,normal,7
3431,220000,normal,4
1426,397100,limited,2
1541,67600,normal,4
1384,30800,limited,2
82,194000,soldout,1
1378,207400,normal,5
187,70100,normal,5
