id,cr,state,daysremaining
1985,110000,limited,-1
919,31900,normal,4
829,101900,normal,8
48,98500,new,9
3438,57000,normal,5
779,17700,normal,5
3442,31800,normal,4
173,147400,normal,5
135,49600,normal,5
204,47400,limited,2
3422,211200,new,11
533,495800,normal,5
688,61200,soldout,1
514,100100,normal,7
3377,71900,normal,8
3443,166400,normal,4
1773,42000,soldout,1
3466,193500,normal,9
3344,179700,normal,6
104,72400,normal,7
931,87800,normal,4
1481,711800,normal,5
345,97800,limited,3
3398,801800,new,12
489,155200,normal,5
1365,137600,limited,2
3439,215600,normal,6
1722,197300,normal,10
210,396600,new,11
1528,493500,limited,2
1480,98400,limited,2
