id,cr,state,daysremaining
3549,50000,soldout,-1
3454,140400,normal,5
48,106400,normal,5
173,151900,soldout,1
135,48700,limited,2
3547,26700,new,13
1527,12900,normal,8
821,48200,new,8
1778,28800,normal,10
829,98900,normal,6
779,16000,limited,2
3341,170400,limited,3
78,59900,normal,11
1448,59900,soldout,1
3344,168400,normal,9
3443,165200,normal,7
931,91100,normal,7
1773,37900,normal,5
843,107000,normal,12
688,62300,limited,2
514,106000,normal,9
489,154300,normal,9
1528,495200,normal,5
1365,135900,normal,4
1990,779000,normal,7
1578,290200,new,9
205,216300,normal,5
345,106700,normal,10
1481,701600,new,7
942,77800,soldout,1
3424,91400,normal,4
