id,cr,state,daysremaining
3530,180000,normal,-1
1973,22100,normal,6
1778,35800,normal,9
137,16800,normal,7
821,58100,limited,3
1461,49700,normal,6
3547,24100,normal,6
3422,211200,limited,3
1527,13300,normal,5
1671,57100,new,9
201,26500,normal,4
3385,215600,limited,3
78,59300,normal,4
379,53600,normal,6
843,115900,normal,7
773,176500,normal,8
203,62100,normal,8
211,77500,normal,5
1729,36800,normal,7
301,44200,normal,6
1542,50900,normal,8
3358,155500,normal,7
3404,409500,limited,3
1402,115000,normal,5
1458,36000,normal,5
3424,99700,normal,4
1504,248000,soldout,1
1410,309000,normal,6
293,398700,normal,4
3434,372000,soldout,1
1373,105600,normal,6
