id,cr,state,daysremaining
3530,180000,new,-1
829,101900,soldout,1
1778,35800,normal,11
137,16800,normal,9
821,58100,normal,5
1461,49700,normal,8
48,98500,soldout,1
3422,211200,normal,5
1527,13300,normal,7
3454,141500,limited,2
201,26500,normal,6
3385,215600,normal,5
78,59300,normal,6
379,53600,new,8
843,115900,normal,9
773,176500,new,10
3466,193500,soldout,1
211,77500,normal,7
1895,343900,soldout,1
301,44200,new,8
3384,40000,soldout,1
3358,155500,normal,9
3404,409500,normal,5
1402,115000,normal,7
1458,36000,new,7
3424,99700,normal,6
1504,248000,limited,3
1689,115400,soldout,1
293,398700,normal,6
3434,372000,limited,3
1373,105600,normal,8
