id,cr,state,daysremaining
3434,450000,normal,-1
821,65000,normal,-1
204,65000,normal,-1
1689,140000,normal,-1
1385,12200,normal,7
3356,40600,new,11
3513,53900,normal,7
63,46800,limited,3
3403,46700,normal,4
1796,137500,normal,10
1044,48100,normal,8
145,13000,normal,9
810,48900,new,7
1985,81700,limited,2
374,61100,normal,4
1508,168100,normal,4
24,48500,limited,3
1370,21900,normal,4
959,45400,normal,9
709,62300,normal,5
3471,80700,limited,2
334,82300,normal,8
1027,451600,normal,4
3453,75700,normal,9
396,431600,normal,12
1378,201100,normal,5
3524,390000,normal,5
1399,69900,normal,5
1426,399300,limited,2
942,86100,new,13
3431,226500,normal,5
187,72500,normal,5
3389,72800,new,7
1541,63100,normal,5
