id,cr,state,daysremaining
37,52100,new,-1
102,176600,new,-1
3549,40800,new,-1
3547,24100,limited,-1
137,20000,new,-1
779,20000,new,-1
1385,12200,normal,6
3403,46700,limited,3
3513,53900,normal,6
1985,81700,limited,2
3356,40600,normal,9
1044,48100,normal,7
1796,137500,normal,9
145,13000,normal,8
810,48900,normal,6
63,46800,soldout,1
3471,80700,limited,2
959,45400,normal,9
1370,21900,normal,4
709,62300,normal,5
1542,50900,soldout,1
1027,451600,normal,4
334,82300,normal,8
374,61100,normal,5
24,48500,limited,2
1508,168100,normal,4
1402,115000,limited,2
1410,309000,limited,3
3424,99700,soldout,1
1373,105600,limited,3
82,192300,normal,7
1384,26800,normal,7
1378,201100,new,11
293,398700,soldout,1
3358,155500,limited,3
1458,36000,soldout,1
