id,cr,state,daysremaining
3555,147100,normal,-1
293,450000,limited,-1
201,35000,normal,-1
201,35000,normal,-1
201,35000,normal,-1
201,35000,normal,-1
3454,140400,limited,2
3547,24700,normal,7
1671,54300,normal,11
37,50800,normal,6
3422,206500,normal,6
1778,28800,limited,2
1461,52100,normal,5
829,98900,limited,2
137,17000,normal,8
48,106400,limited,2
207,58100,normal,5
688,60300,normal,8
709,60300,soldout,1
3453,86100,normal,5
1448,58400,normal,5
3341,172800,normal,6
451,178300,normal,5
41,54700,limited,3
959,43300,limited,3
334,72800,limited,2
1378,207400,limited,2
1544,363500,limited,3
3524,393800,soldout,1
3389,72700,normal,5
1399,70200,soldout,1
1373,106400,normal,8
1528,492000,new,11
489,155400,new,8
396,440400,normal,6
187,70100,soldout,1
