id,cr,state,daysremaining
3434,450000,normal,-1
821,65000,limited,-1
204,65000,limited,-1
1689,140000,limited,-1
1385,12200,soldout,1
3356,40600,normal,5
3513,53900,soldout,1
1523,17800,limited,3
3530,167300,normal,6
1796,137500,normal,4
1044,48100,limited,2
145,13000,limited,3
810,48900,soldout,1
1933,22400,normal,8
207,58100,normal,6
688,61200,normal,9
41,51500,normal,4
3341,162200,normal,7
959,45400,limited,3
1773,42000,normal,9
451,177300,normal,5
334,82300,limited,2
1448,61100,normal,5
3453,75700,limited,3
396,431600,normal,6
345,97800,normal,11
1578,287200,normal,8
489,155200,normal,13
1365,137600,normal,10
942,86100,normal,7
205,214300,normal,7
1990,789300,normal,8
3389,72800,soldout,1
1480,98400,normal,10
