id,cr,state,daysremaining
799,65800,normal,-1
919,40000,normal,-1
3344,200000,limited,-1
3466,200000,limited,-1
3384,55000,normal,-1
201,35000,new,-1
931,100000,new,-1
301,55000,new,-1
211,90000,new,-1
1508,200000,new,-1
3403,40500,normal,4
3549,41800,soldout,1
1527,14400,normal,4
1985,87900,limited,2
3513,51400,normal,8
821,50200,limited,2
1385,11800,normal,6
145,15700,normal,5
1796,142200,normal,6
1044,47200,normal,4
533,499300,normal,6
3551,83000,normal,4
203,61200,normal,5
1729,36100,normal,4
1542,53000,normal,6
3377,63200,new,9
104,89700,normal,8
102,179600,normal,7
773,178600,soldout,1
3359,137000,limited,3
1384,30800,new,8
1378,207400,new,11
1545,340400,normal,4
942,90600,limited,3
1506,249200,normal,4
1426,397100,new,7
1410,288600,normal,6
82,194000,normal,7
1458,33000,normal,5
