id,cr,state,daysremaining
1895,400000,normal,-1
201,26500,limited,2
1973,22100,limited,2
3547,24100,normal,3
1527,13300,soldout,1
1778,35800,normal,4
1044,48100,normal,13
137,16800,limited,2
1461,49700,soldout,1
1671,57100,normal,5
63,46800,normal,7
211,77500,limited,2
203,62100,normal,5
843,115900,normal,4
773,176500,normal,5
1542,50900,normal,7
301,44200,limited,3
1729,36800,normal,4
78,59300,soldout,1
379,53600,limited,2
3385,215600,soldout,1
1402,115000,normal,8
1689,115400,limited,2
3424,99700,normal,7
1373,105600,normal,9
3434,372000,normal,5
1504,248000,normal,5
3404,409500,normal,6
293,398700,normal,7
3358,155500,normal,9
1458,36000,new,7
