id,cr,state,daysremaining
37,52100,limited,-1
102,176600,limited,-1
3549,40800,limited,-1
187,95000,limited,-1
201,26500,normal,5
1527,13300,normal,4
3547,24100,normal,6
1778,35800,normal,7
821,58100,limited,2
137,16800,normal,5
1973,22100,normal,4
1461,49700,normal,4
1671,57100,normal,8
3422,211200,soldout,1
843,115900,normal,9
3384,40000,limited,2
379,53600,normal,7
211,77500,normal,6
203,62100,new,9
1729,36800,new,8
78,59300,normal,5
773,176500,normal,9
3385,215600,normal,5
301,44200,normal,7
1722,197300,normal,8
489,155200,limited,2
1507,308300,normal,7
3439,215600,limited,3
3398,801800,normal,9
1689,115400,new,12
210,396600,normal,8
1539,147400,normal,8
1481,711800,soldout,1
1893,259100,normal,10
