id,cr,state,daysremaining
1895,400000,limited,-1
201,28600,limited,2
1671,67400,normal,4
137,14400,soldout,1
1044,46300,normal,10
145,15700,new,10
63,48900,normal,4
37,52500,normal,5
3549,47000,normal,5
1385,11800,new,10
1985,87900,normal,6
102,162200,normal,10
1729,40800,normal,6
1542,58200,normal,8
773,178600,normal,9
211,80100,normal,5
3432,42000,soldout,1
379,55000,normal,5
104,81600,normal,9
301,39600,normal,9
203,62200,normal,5
3359,140200,limited,3
210,401100,limited,3
1722,194100,limited,2
1539,137700,limited,3
1545,318700,limited,3
3434,392500,new,8
1504,243200,normal,9
1893,267200,normal,5
1689,122400,normal,7
3398,770800,limited,3
