id,cr,state,daysremaining
799,65800,limited,-1
919,40000,soldout,-1
3384,55000,limited,-1
201,35000,normal,-1
931,100000,normal,-1
301,55000,normal,-1
211,90000,normal,-1
1508,200000,normal,-1
3403,40500,soldout,1
3356,40800,normal,9
1527,14400,soldout,1
810,51900,normal,6
3513,51400,normal,5
1933,22700,normal,11
1385,11800,limited,3
145,15700,limited,2
1796,142200,limited,3
1044,47200,soldout,1
533,499300,limited,3
3551,83000,soldout,1
203,61200,limited,2
1729,36100,soldout,1
1542,53000,limited,3
3377,63200,normal,6
104,89700,normal,5
102,179600,normal,4
1895,333900,normal,5
374,58900,normal,8
187,70100,new,10
1384,30800,normal,5
1378,207400,normal,8
1545,340400,soldout,1
3524,393800,new,9
1506,249200,soldout,1
1426,397100,normal,4
1410,288600,limited,3
82,194000,normal,4
1458,33000,limited,2
