id,cr,state,daysremaining
3344,200000,normal,-1
3344,200000,normal,-1
3466,200000,normal,-1
3466,200000,normal,-1
3466,200000,normal,-1
3422,250000,new,-1
919,31800,new,11
810,51900,normal,4
3513,51400,limited,3
1523,15500,normal,5
1933,22700,normal,9
3356,40800,normal,6
3530,169000,normal,7
145,15700,soldout,1
1385,11800,soldout,1
1796,142200,limited,2
379,62300,normal,6
843,112000,soldout,1
3432,43600,normal,7
102,179600,new,11
1729,36100,normal,6
203,61200,normal,6
3384,41600,normal,4
773,178600,normal,9
301,39600,normal,9
1893,259600,limited,3
1402,111800,normal,8
1507,313200,soldout,1
1480,99000,normal,8
1539,141800,limited,3
1722,184100,limited,2
3434,367000,limited,3
3398,771300,limited,3
1504,242500,normal,6
210,396400,limited,2
