id,cr,state,daysremaining
37,52100,normal,-1
102,176600,normal,-1
3549,40800,normal,-1
3439,260000,limited,-1
3524,390000,limited,-1
1410,350000,normal,-1
919,31900,limited,3
779,17700,normal,4
48,98500,normal,8
3438,57000,normal,4
3442,31800,limited,3
173,147400,normal,4
829,101900,normal,6
135,49600,normal,4
204,47400,soldout,1
3422,211200,normal,10
514,100100,normal,8
3443,166400,normal,4
104,72400,normal,8
533,495800,normal,5
3466,193500,normal,9
688,61200,soldout,1
3344,179700,normal,6
1773,42000,soldout,1
931,87800,normal,4
3377,71900,normal,8
1578,287200,normal,6
489,155200,normal,11
1365,137600,normal,8
205,214300,normal,5
942,86100,normal,6
1528,493500,new,9
1990,789300,normal,6
1480,98400,normal,8
396,431600,limited,3
345,97800,normal,8
