id,cr,state,daysremaining
3555,147100,normal,-1
201,35000,limited,-1
201,35000,limited,-1
201,35000,limited,-1
201,35000,limited,-1
1410,350000,normal,-1
1990,790200,normal,-1
3439,260000,normal,-1
3524,400000,normal,-1
3547,24700,soldout,1
1671,54300,normal,5
1527,14400,new,10
821,50200,new,8
63,58400,normal,6
1044,47200,normal,10
1973,23900,limited,2
137,17000,limited,2
3549,41800,normal,4
3466,183500,normal,6
688,60300,limited,2
1773,40300,normal,5
211,80700,normal,11
514,98700,normal,7
78,57800,new,9
3385,220000,normal,8
3443,172000,normal,6
931,96400,normal,6
3344,165200,normal,6
345,99100,normal,8
1578,313400,normal,6
205,217000,normal,4
1481,694000,normal,6
1373,106400,limited,2
1528,492000,normal,5
489,155400,limited,2
3439,228000,new,7
3424,95000,limited,2
