id,cr,state,daysremaining
1895,400000,normal,-1
201,26500,normal,4
1973,22100,normal,4
3547,24100,normal,5
1527,13300,limited,3
1778,35800,normal,6
821,58100,soldout,1
137,16800,normal,4
1461,49700,limited,3
1671,57100,normal,7
63,46800,new,9
211,77500,normal,4
203,62100,normal,7
843,115900,normal,6
773,176500,normal,7
1542,50900,new,9
301,44200,normal,5
1729,36800,normal,6
78,59300,limited,3
379,53600,normal,4
3385,215600,limited,3
3359,142500,soldout,1
1689,115400,normal,4
3398,801800,soldout,1
1545,337200,soldout,1
3434,372000,normal,7
1504,248000,normal,7
3404,409500,normal,8
293,398700,new,9
3358,155500,new,11
1893,259100,limited,2
