id,cr,state,daysremaining
1796,142200,new,9
1671,67400,limited,2
3403,40500,normal,6
1044,46300,normal,8
145,15700,normal,8
63,48900,limited,2
37,52500,limited,3
3549,47000,limited,3
1385,11800,normal,8
1985,87900,normal,4
102,162200,normal,8
1729,40800,normal,4
1542,58200,normal,6
773,178600,normal,7
211,80100,limited,3
533,539300,normal,6
379,55000,limited,3
104,81600,normal,7
301,39600,normal,7
203,62200,limited,3
3359,140200,soldout,1
210,401100,soldout,1
3404,413800,new,9
1539,137700,soldout,1
1545,318700,soldout,1
3434,392500,normal,6
1504,243200,normal,7
1893,267200,limited,3
1689,122400,normal,5
3398,770800,soldout,1
