id,cr,state,daysremaining
37,52100,normal,-1
102,176600,normal,-1
3549,40800,normal,-1
1410,350000,limited,-1
201,26500,new,11
779,17700,soldout,1
48,98500,normal,5
3438,57000,soldout,1
821,58100,new,8
173,147400,soldout,1
829,101900,limited,3
135,49600,soldout,1
3454,141500,normal,5
3422,211200,normal,7
514,100100,normal,5
3443,166400,soldout,1
104,72400,normal,5
533,495800,limited,2
3466,193500,normal,6
3432,47100,normal,6
3344,179700,limited,3
1895,343900,normal,5
931,87800,soldout,1
3377,71900,normal,5
1578,287200,limited,3
489,155200,normal,8
1365,137600,normal,5
205,214300,limited,2
942,86100,limited,3
1528,493500,normal,6
1990,789300,limited,3
1480,98400,normal,5
1481,711800,new,7
345,97800,normal,5
