id,cr,state,daysremaining
3403,46700,limited,2
1985,81700,soldout,1
3513,53900,normal,5
3356,40600,normal,8
1044,48100,normal,6
1796,137500,normal,8
145,13000,normal,7
1385,12200,normal,4
810,48900,normal,5
1933,22400,new,12
334,82300,normal,9
1542,50900,soldout,1
24,48500,limited,3
3471,80700,limited,2
959,45400,normal,9
1370,21900,normal,4
374,61100,normal,5
709,62300,normal,5
1508,168100,normal,4
1027,451600,normal,4
3404,409500,normal,7
3424,99700,normal,7
3434,372000,normal,5
1504,248000,normal,5
1373,105600,normal,9
1689,115400,limited,2
293,398700,normal,7
3358,155500,normal,9
1402,115000,normal,7
1458,36000,new,7
