id,cr,state,daysremaining
3551,90000,normal,-1
3549,50000,normal,-1
1461,65000,normal,-1
3513,60000,normal,-1
78,60000,normal,-1
1448,62000,normal,-1
919,40000,new,-1
1778,28800,new,6
135,48700,limited,3
3438,58200,limited,2
3442,29800,limited,2
3454,140400,normal,5
829,98900,normal,6
779,16000,limited,3
48,106400,normal,6
37,50800,normal,9
173,151900,limited,2
3377,63200,normal,4
1027,458900,normal,6
1508,162400,normal,5
1370,23300,new,6
533,499300,soldout,1
1895,333900,limited,2
374,58900,normal,5
104,89700,limited,3
3471,67700,normal,4
24,58400,normal,4
3358,155600,normal,4
1545,340400,normal,4
1410,288600,normal,5
1458,33000,normal,4
3404,438500,limited,3
1365,137100,normal,4
942,90600,limited,2
1506,249200,soldout,1
3359,137000,limited,2
293,402700,limited,3
