id,cr,state,daysremaining
3549,50000,normal,-1
3442,29800,normal,5
829,98900,normal,10
779,16000,normal,6
135,48700,normal,6
3438,58200,normal,5
1933,22700,soldout,1
204,58100,limited,2
48,106400,normal,8
173,151900,normal,4
919,31800,limited,2
3341,172800,new,9
1448,58400,new,7
41,54700,normal,5
451,178300,normal,6
688,60300,normal,10
3453,86100,normal,6
959,43300,normal,5
334,72800,normal,4
709,60300,soldout,1
207,58100,normal,6
1990,790200,new,10
1373,106400,normal,5
1528,492000,normal,9
3424,95000,new,7
489,155400,normal,7
205,217000,normal,8
396,440400,limited,3
1544,363500,limited,3
3389,72700,soldout,1
345,99100,new,12
