id,cr,state,daysremaining
37,52100,normal,-1
102,176600,normal,-1
3549,40800,normal,-1
187,95000,normal,-1
201,26500,normal,8
1527,13300,normal,7
48,98500,limited,2
1778,35800,normal,10
821,58100,normal,5
137,16800,normal,8
1973,22100,new,7
1461,49700,normal,7
3454,141500,limited,2
3422,211200,normal,4
514,100100,limited,2
3384,40000,normal,5
104,72400,limited,2
211,77500,normal,9
3466,193500,limited,3
3432,47100,limited,3
78,59300,new,8
1895,343900,limited,2
3385,215600,normal,8
3377,71900,limited,2
1722,197300,new,11
489,155200,normal,5
1365,137600,limited,2
3439,215600,normal,6
3398,801800,new,12
1528,493500,limited,3
210,396600,new,11
1480,98400,limited,2
1481,711800,normal,4
345,97800,limited,2
