id,cr,state,daysremaining
931,100000,normal,-1
3403,46700,normal,6
1985,81700,normal,5
3513,53900,new,9
1778,35800,soldout,1
1044,48100,normal,10
1796,137500,normal,12
145,13000,normal,11
1385,12200,normal,8
1671,57100,limited,2
63,46800,normal,4
843,115900,limited,3
1542,50900,normal,5
379,53600,soldout,1
3471,80700,new,6
203,62100,limited,3
1729,36800,limited,2
374,61100,normal,9
773,176500,limited,3
1508,168100,normal,8
301,44200,soldout,1
1722,197300,limited,2
1545,337200,limited,3
1507,308300,soldout,1
1504,248000,normal,9
3398,801800,limited,3
1689,115400,normal,6
210,396600,limited,2
1539,147400,limited,2
3359,142500,limited,2
1893,259100,normal,4
