id,cr,state,daysremaining
3434,450000,normal,-1
821,65000,limited,-1
204,65000,limited,-1
1689,140000,limited,-1
1385,12200,limited,2
3356,40600,normal,6
3513,53900,limited,2
1523,17800,normal,4
3530,167300,normal,7
1796,137500,normal,5
1044,48100,limited,3
145,13000,normal,4
810,48900,limited,2
1933,22400,normal,9
207,58100,normal,7
688,61200,normal,10
41,51500,normal,5
3341,162200,normal,8
959,45400,normal,4
1773,42000,new,10
451,177300,normal,6
334,82300,limited,3
1448,61100,normal,6
3453,75700,normal,4
396,431600,normal,7
345,97800,new,12
1578,287200,new,9
489,155200,new,14
1365,137600,normal,11
942,86100,normal,8
205,214300,new,8
1990,789300,new,9
3389,72800,limited,2
1480,98400,new,11
