id,cr,state,daysremaining
1895,400000,normal,-1
3547,30000,normal,-1
1523,17800,soldout,1
3530,167300,limited,3
135,49600,new,10
3442,31800,new,8
173,147400,normal,10
1537,21400,limited,3
1933,22400,normal,5
3438,57000,normal,9
919,31900,normal,6
204,47400,normal,6
1773,42000,normal,6
1448,61100,limited,2
451,170400,soldout,1
514,100100,normal,10
3341,162200,limited,2
3466,193500,new,12
3344,179700,normal,8
3443,166400,normal,5
688,54300,limited,3
931,87800,normal,5
1539,147400,new,9
1507,308300,normal,7
1528,493500,limited,2
1893,259100,new,11
210,396600,normal,9
3439,215600,limited,2
1689,115400,new,12
1481,711800,soldout,1
1722,197300,normal,6
3398,801800,normal,9
