id,cr,state,daysremaining
137,20000,normal,-1
779,20000,normal,-1
145,16000,normal,-1
3377,80000,new,-1
821,50200,new,8
3549,41800,normal,5
1985,87900,new,7
1671,54300,normal,4
201,28600,limited,3
1527,14400,normal,9
63,58400,normal,5
1044,47200,normal,9
1973,23900,soldout,1
78,57800,normal,5
3385,220000,limited,3
3443,172000,soldout,1
379,62300,new,11
843,112000,normal,7
211,80700,normal,5
931,96400,soldout,1
3432,43600,normal,11
514,98700,soldout,1
3434,367000,normal,6
1722,184100,limited,3
1539,141800,normal,5
3398,771300,normal,6
210,396400,normal,5
1507,313200,limited,3
1402,111800,normal,10
1480,99000,normal,10
1504,242500,normal,7
1893,259600,normal,5
