id,cr,state,daysremaining
37,52100,normal,-1
102,176600,normal,-1
3549,40800,normal,-1
187,95000,normal,-1
201,26500,normal,6
1527,13300,normal,5
3547,24100,new,7
1778,35800,normal,8
821,58100,limited,3
137,16800,normal,6
1973,22100,normal,5
1461,49700,normal,5
1671,57100,new,9
3422,211200,limited,2
843,115900,new,10
3384,40000,limited,3
379,53600,new,8
211,77500,normal,7
3466,193500,soldout,1
3432,47100,soldout,1
78,59300,normal,6
773,176500,new,10
3385,215600,normal,6
301,44200,new,8
1722,197300,normal,9
489,155200,limited,3
1507,308300,new,8
3439,215600,normal,4
3398,801800,normal,10
1528,493500,soldout,1
210,396600,normal,9
1539,147400,new,9
1481,711800,limited,2
1893,259100,new,11
