id,cr,state,daysremaining
3551,90000,normal,-1
3549,50000,normal,-1
1461,65000,new,-1
3513,60000,new,-1
78,60000,new,-1
1448,62000,new,-1
919,31800,limited,2
135,48700,normal,5
3438,58200,normal,4
3442,29800,normal,4
3454,140400,new,7
829,98900,normal,8
779,16000,normal,5
48,106400,normal,8
204,58100,soldout,1
173,151900,normal,4
3377,63200,normal,6
1542,53000,soldout,1
1508,162400,normal,7
102,179600,limited,2
533,499300,limited,3
1895,333900,normal,4
374,58900,normal,7
104,89700,normal,5
3471,67700,new,6
24,58400,new,6
3358,155600,normal,6
1545,340400,normal,6
1410,288600,new,7
1458,33000,normal,6
3404,438500,normal,5
1365,137100,normal,6
942,90600,normal,4
1506,249200,limited,3
3359,137000,normal,4
293,402700,normal,5
