id,cr,state,daysremaining
1461,65000,normal,-1
3513,60000,normal,-1
78,60000,normal,-1
1448,62000,normal,-1
919,40000,normal,-1
1481,800000,normal,-1
1729,50000,normal,-1
1778,28800,limited,2
3422,206500,normal,6
1461,52100,normal,5
3547,24700,normal,6
3454,140400,soldout,1
829,98900,limited,2
137,17000,normal,8
48,106400,limited,2
37,50800,normal,5
1671,54300,normal,10
3453,86100,new,10
1027,458900,limited,2
1508,162400,soldout,1
1370,23300,limited,2
334,72800,normal,7
959,43300,normal,8
374,58900,soldout,1
709,60300,normal,5
451,178300,new,9
41,54700,new,7
3524,393800,new,9
1399,70200,new,9
1410,288600,soldout,1
3431,220000,new,8
1426,397100,normal,6
1541,67600,new,8
1384,30800,normal,6
82,194000,normal,5
1378,207400,normal,9
187,70100,normal,9
