id,cr,state,daysremaining
37,60000,normal,-1
63,58400,normal,5
821,50200,normal,7
1044,47200,normal,9
1985,87900,normal,6
201,28600,limited,2
1973,23900,soldout,1
137,17000,soldout,1
3549,41800,limited,3
1527,14400,normal,8
1671,54300,limited,3
3453,86100,limited,3
3341,172800,normal,4
207,58100,limited,2
1448,58400,limited,2
3344,165200,new,10
959,43300,soldout,1
688,60300,normal,5
1773,40300,normal,8
451,178300,limited,2
3524,393800,limited,2
1399,70200,limited,2
1544,363500,normal,4
3431,220000,soldout,1
3389,72700,normal,6
1541,67600,soldout,1
1373,106400,normal,9
396,440400,normal,7
1378,207400,limited,2
187,70100,limited,2
