id,cr,state,daysremaining
3549,50000,limited,-1
3454,140400,new,7
48,106400,normal,7
173,151900,limited,3
135,48700,normal,4
3438,58200,limited,2
1527,12900,new,10
3442,29800,limited,2
919,31800,soldout,1
829,98900,normal,8
779,16000,normal,4
3341,170400,normal,5
451,176100,soldout,1
1448,59900,limited,3
3344,168400,normal,11
3443,165200,new,9
931,91100,new,9
1773,37900,normal,7
3453,86100,soldout,1
688,62300,normal,4
514,106000,new,11
489,154300,normal,11
1528,495200,normal,7
1365,135900,normal,6
1990,779000,normal,9
3358,161700,limited,2
205,216300,normal,7
345,106700,new,12
1480,99000,limited,2
942,77800,limited,3
3424,91400,normal,6
