id,cr,state,daysremaining
41,71500,normal,-1
1527,13300,normal,4
1778,35800,normal,7
3547,24100,normal,6
821,58100,limited,2
137,16800,normal,5
1973,22100,normal,4
1461,49700,normal,4
201,26500,normal,4
1671,57100,normal,8
3422,211200,soldout,1
78,59300,normal,7
843,115900,new,10
3385,215600,normal,7
3466,193500,soldout,1
3384,40000,limited,3
379,53600,new,8
211,77500,normal,7
3432,47100,soldout,1
773,176500,new,10
301,44200,new,8
1480,98400,normal,7
1365,137600,normal,6
942,86100,normal,4
1528,493500,normal,7
489,155200,normal,9
205,214300,limited,3
1990,789300,normal,4
396,431600,soldout,1
345,97800,normal,6
1578,287200,limited,3
