id,cr,state,daysremaining
1410,350000,limited,-1
201,26500,normal,7
1973,22100,new,7
48,98500,soldout,1
1527,13300,normal,6
1778,35800,normal,9
821,58100,normal,4
137,16800,normal,7
1461,49700,normal,6
3454,141500,soldout,1
3422,211200,limited,3
211,77500,normal,7
3432,47100,soldout,1
843,115900,normal,9
773,176500,new,10
3384,40000,limited,3
301,44200,new,8
3466,193500,soldout,1
78,59300,normal,6
379,53600,normal,7
3385,215600,normal,6
3359,142500,normal,4
1689,115400,normal,7
3398,801800,normal,4
1545,337200,normal,4
1507,308300,limited,2
1504,248000,normal,10
1722,197300,limited,2
210,396600,limited,3
1539,147400,limited,3
1893,259100,normal,5
