id,cr,state,daysremaining
3513,60000,limited,-1
1527,13300,normal,7
1778,35800,normal,10
48,98500,limited,2
821,58100,normal,5
137,16800,normal,8
1973,22100,new,7
1461,49700,normal,7
201,26500,normal,7
3454,141500,limited,2
3422,211200,normal,4
3344,179700,limited,2
514,100100,limited,3
3385,215600,new,10
3466,193500,normal,4
3384,40000,normal,6
104,72400,limited,3
211,77500,new,10
3432,47100,normal,4
1895,343900,limited,3
3377,71900,limited,3
1480,98400,normal,10
1365,137600,normal,9
942,86100,normal,7
3389,72800,soldout,1
489,155200,normal,12
205,214300,normal,6
1990,789300,normal,7
396,431600,normal,4
345,97800,normal,9
1578,287200,normal,6
