id,cr,state,daysremaining
1544,366700,normal,-1
3551,74600,normal,-1
1506,253100,normal,-1
709,70000,new,-1
3549,47000,normal,6
1385,11800,normal,9
3547,24100,soldout,1
37,52500,normal,6
137,16800,soldout,1
1044,46300,normal,9
1985,87900,normal,5
145,15700,normal,8
3403,40500,new,7
63,46800,normal,4
533,539300,new,7
843,115900,soldout,1
1542,58200,normal,8
203,62100,normal,4
102,162200,normal,8
379,53600,soldout,1
104,81600,normal,9
1729,36800,limited,3
773,176500,soldout,1
301,44200,soldout,1
1507,310900,normal,7
1365,137600,limited,2
3398,770800,normal,10
1539,137700,normal,8
489,155200,limited,2
3439,229200,normal,4
210,401100,normal,9
1481,711800,limited,2
1893,267200,new,11
1722,194100,normal,8
