id,cr,state,daysremaining
3551,90000,normal,-1
3549,50000,normal,-1
919,31800,limited,3
135,48700,normal,6
3438,58200,normal,5
3442,29800,normal,5
1933,22700,soldout,1
829,98900,normal,9
779,16000,normal,6
48,106400,new,9
204,58100,limited,2
173,151900,normal,5
3377,63200,normal,7
1542,53000,limited,2
1508,162400,normal,8
102,179600,limited,3
533,499300,normal,4
1895,333900,normal,5
374,58900,normal,8
104,89700,normal,6
773,178600,soldout,1
301,39600,soldout,1
3358,155600,normal,7
1545,340400,new,7
1689,114800,soldout,1
1458,33000,new,7
3404,438500,normal,6
1365,137100,normal,7
942,90600,normal,5
1506,249200,normal,4
3359,137000,normal,5
293,402700,normal,6
