id,cr,state,daysremaining
1410,350000,normal,-1
173,151900,normal,5
3442,29800,normal,4
779,16000,normal,6
919,31800,normal,4
48,106400,new,9
829,98900,normal,9
3438,58200,normal,5
3454,140400,new,7
204,58100,limited,2
135,48700,normal,5
959,42100,limited,3
207,53600,normal,6
3453,86100,normal,7
1448,59900,normal,6
451,176100,normal,6
41,63100,normal,4
709,52500,soldout,1
688,62300,normal,9
334,81900,limited,2
3341,170400,normal,7
3424,91400,limited,2
1578,290200,normal,6
1990,779000,normal,4
345,106700,normal,7
1481,701600,normal,4
489,154300,normal,5
205,216300,soldout,1
3439,229200,normal,5
1528,495200,soldout,1
1722,194100,new,11
