id,cr,state,daysremaining
3530,180000,limited,-1
1973,22100,normal,4
1778,35800,normal,7
137,16800,normal,5
821,58100,soldout,1
1461,49700,normal,4
3547,24100,normal,4
3422,211200,soldout,1
1527,13300,limited,3
1671,57100,normal,7
201,26500,limited,2
3385,215600,soldout,1
78,59300,limited,2
379,53600,normal,4
843,115900,normal,5
773,176500,normal,6
203,62100,normal,6
211,77500,limited,3
1729,36800,normal,5
301,44200,normal,4
1542,50900,normal,6
3358,155500,normal,5
3404,409500,soldout,1
1402,115000,limited,3
1458,36000,limited,3
3424,99700,limited,2
82,192300,normal,7
1410,309000,normal,4
293,398700,limited,2
1384,26800,normal,7
1373,105600,normal,4
