id,cr,state,daysremaining
187,95000,soldout,-1
3524,386600,normal,-1
1990,779000,normal,-1
201,28600,normal,8
1671,67400,normal,10
137,14400,normal,7
1973,22200,normal,5
3547,26700,normal,6
1527,12900,soldout,1
821,48200,soldout,1
1778,28800,limited,3
3422,214100,normal,6
1461,55200,normal,5
3384,45300,normal,5
78,59900,normal,4
3385,220000,normal,5
3344,168400,limited,2
211,80100,new,11
3432,42000,new,7
379,55000,normal,11
843,107000,normal,5
3466,185400,limited,2
514,106000,limited,2
489,154300,limited,2
210,401100,normal,9
1722,194100,normal,8
1539,137700,new,9
1578,290200,limited,2
1507,310900,normal,6
345,106700,limited,3
1893,267200,new,11
3439,229200,normal,1
3398,770800,normal,9
