id,cr,state,daysremaining
3466,200000,soldout,-1
3530,167300,normal,4
1523,17800,soldout,1
1537,21400,normal,6
3356,40600,limited,2
173,147400,new,11
1796,137500,limited,2
145,13000,soldout,1
919,31900,normal,9
204,47400,normal,8
1933,22400,normal,6
334,82300,limited,3
3453,75700,normal,5
41,51500,normal,4
451,177300,normal,5
959,45400,limited,3
207,58100,normal,6
1448,61100,normal,6
1773,42000,normal,9
688,61200,normal,9
3341,162200,normal,7
3404,409500,soldout,1
3424,99700,soldout,1
82,192300,normal,7
1384,26800,normal,7
1373,105600,limited,3
1410,309000,limited,3
293,398700,soldout,1
3358,155500,limited,3
1402,115000,soldout,1
1458,36000,soldout,1
