id,cr,state,daysremaining
3434,450000,normal,-1
3530,167300,limited,2
3438,57000,normal,9
1537,21400,normal,4
3442,31800,new,8
173,147400,normal,9
829,101900,new,11
135,49600,normal,9
919,31900,normal,7
204,47400,normal,6
1933,22400,normal,4
334,82300,soldout,1
3453,75700,limited,3
41,51500,limited,2
451,177300,limited,3
959,45400,soldout,1
207,58100,normal,4
1448,61100,normal,4
1773,42000,normal,7
688,61200,normal,7
3341,162200,normal,5
1378,201100,normal,10
1426,399300,normal,6
82,192300,normal,5
1384,26800,normal,5
1373,105600,soldout,1
1410,309000,soldout,1
187,72500,normal,9
3358,155500,soldout,1
3524,390000,normal,8
1399,69900,normal,8
