id,cr,state,daysremaining
3434,450000,limited,-1
919,31900,normal,10
3356,40600,limited,3
1537,21400,normal,6
1523,17800,soldout,1
3530,167300,normal,4
1796,137500,limited,2
173,147400,new,11
145,13000,soldout,1
204,47400,normal,8
1933,22400,normal,6
207,58100,normal,4
688,61200,normal,7
41,51500,limited,2
3341,162200,normal,5
959,45400,soldout,1
1773,42000,normal,7
451,177300,limited,3
3344,179700,new,12
1448,61100,limited,3
3453,75700,soldout,1
396,431600,normal,4
345,97800,normal,9
1578,287200,normal,6
489,155200,normal,11
1365,137600,normal,8
942,86100,normal,5
205,214300,normal,5
1990,789300,normal,6
1528,493500,normal,8
1480,98400,normal,8
