id,cr,state,daysremaining
1895,400000,limited,-1
1385,12200,new,10
3403,46700,new,7
3547,24100,normal,1
1985,81700,normal,6
1778,35800,limited,2
1044,48100,normal,11
1796,137500,new,13
145,13000,normal,12
1671,57100,limited,3
63,46800,normal,5
3471,80700,new,6
203,62100,limited,3
843,115900,limited,2
773,176500,limited,3
1542,50900,normal,5
301,44200,soldout,1
1729,36800,limited,2
374,61100,normal,9
24,48500,new,6
1508,168100,normal,8
1402,115000,normal,6
1410,309000,new,7
3424,99700,normal,5
1373,105600,normal,7
3434,372000,limited,3
1504,248000,limited,3
3404,409500,normal,4
293,398700,normal,5
3358,155500,normal,7
1458,36000,normal,5
