id,cr,state,daysremaining
137,20000,limited,-1
779,20000,limited,-1
145,16000,limited,-1
3377,80000,normal,-1
201,35000,normal,-1
821,50200,normal,5
3549,41800,limited,2
1985,87900,normal,4
1385,11800,normal,9
1671,54300,soldout,1
3403,40500,new,7
1527,14400,normal,6
63,58400,limited,2
1044,47200,normal,6
78,57800,limited,2
203,61200,new,9
3384,41600,normal,7
379,62300,normal,8
843,112000,normal,4
211,80700,limited,2
773,178600,normal,12
301,39600,normal,12
3432,43600,normal,8
3551,83000,normal,7
3434,367000,limited,3
1689,114800,new,8
1539,141800,limited,2
3398,771300,limited,3
210,396400,limited,2
1365,137100,new,13
1402,111800,normal,7
1480,99000,normal,7
1504,242500,normal,4
1893,259600,limited,2
