id,cr,state,daysremaining
3555,147100,soldout,-1
1410,350000,soldout,-1
1990,790200,normal,-1
3439,260000,normal,-1
3524,400000,normal,-1
1985,87900,normal,5
1671,54300,limited,2
1527,14400,normal,7
821,50200,normal,5
63,58400,limited,3
1044,47200,normal,7
145,15700,normal,9
1385,11800,normal,9
3549,41800,soldout,1
3466,183500,limited,3
843,112000,normal,9
1773,40300,limited,2
211,80700,normal,8
514,98700,normal,4
78,57800,normal,6
3385,220000,normal,5
3443,172000,limited,3
931,96400,limited,3
3344,165200,limited,3
345,99100,normal,5
1578,313400,limited,3
205,217000,soldout,1
1481,694000,limited,3
1722,184100,normal,10
1528,492000,limited,2
3398,771300,normal,11
3439,228000,normal,4
210,396400,normal,10
