id,cr,state,daysremaining
3555,147100,normal,-1
293,450000,new,-1
3454,140400,normal,6
3438,58200,limited,3
135,48700,limited,3
37,50800,new,10
173,151900,limited,3
1778,28800,new,6
3442,29800,limited,2
829,98900,normal,6
779,16000,limited,3
48,106400,normal,6
374,58900,soldout,1
709,60300,normal,5
3453,86100,normal,9
1027,458900,limited,2
1370,23300,soldout,1
451,178300,new,9
41,54700,new,7
959,43300,normal,7
334,72800,normal,6
1378,207400,normal,6
1544,363500,normal,7
3524,393800,normal,5
1384,30800,limited,2
1399,70200,normal,5
1426,397100,limited,2
3431,220000,normal,4
1541,67600,normal,4
82,194000,soldout,1
187,70100,normal,5
