id,cr,state,daysremaining
37,52100,normal,-1
102,176600,normal,-1
3549,40800,normal,-1
137,20000,normal,-1
779,20000,normal,-1
1385,12200,soldout,1
3530,167300,normal,6
3513,53900,soldout,1
1523,17800,limited,3
3356,40600,normal,4
1044,48100,limited,2
1796,137500,normal,4
145,13000,limited,3
810,48900,soldout,1
1933,22400,normal,8
451,177300,normal,6
959,45400,normal,4
207,58100,normal,7
1448,61100,new,7
3453,75700,normal,6
688,61200,normal,10
334,82300,limited,3
1773,42000,new,10
41,51500,normal,4
3341,162200,normal,8
1399,69900,normal,6
3431,226500,normal,6
1426,399300,limited,3
1541,63100,normal,6
82,192300,limited,2
1384,26800,limited,2
1378,201100,normal,6
187,72500,normal,6
396,431600,normal,12
3524,390000,normal,5
