id,cr,state,daysremaining
3344,200000,normal,-1
3466,200000,normal,-1
187,95000,new,-1
3547,24700,normal,7
829,98900,normal,4
3422,206500,new,7
1671,54300,normal,11
3454,140400,limited,2
37,50800,normal,6
48,106400,limited,2
1461,52100,normal,5
1778,28800,limited,2
3341,172800,limited,3
1448,58400,soldout,1
3443,172000,normal,8
688,60300,normal,4
211,80700,new,12
931,96400,normal,8
1773,40300,normal,5
514,98700,new,8
1990,790200,normal,4
1722,184100,normal,10
1528,492000,limited,3
3424,95000,soldout,1
489,155400,soldout,1
205,217000,limited,2
1481,694000,normal,4
3439,228000,normal,4
1578,313400,normal,4
345,99100,normal,6
