id,cr,state,daysremaining
37,52100,normal,-1
102,176600,normal,-1
3549,40800,normal,-1
3547,24100,limited,-1
137,20000,normal,-1
779,20000,normal,-1
1385,12200,normal,5
3403,46700,limited,2
3513,53900,normal,5
1985,81700,soldout,1
3356,40600,normal,8
1044,48100,normal,6
1796,137500,normal,8
145,13000,normal,7
810,48900,normal,5
1933,22400,new,12
3471,80700,soldout,1
959,45400,normal,8
1370,21900,limited,3
709,62300,normal,4
3453,75700,new,10
1027,451600,limited,3
334,82300,normal,7
374,61100,normal,4
24,48500,soldout,1
1508,168100,limited,3
1402,115000,soldout,1
1410,309000,limited,2
1426,399300,new,7
1373,105600,limited,2
82,192300,normal,6
1384,26800,normal,6
1378,201100,normal,10
187,72500,new,10
3358,155500,limited,2
3524,390000,new,9
