id,cr,state,daysremaining
1544,366700,normal,-1
3551,74600,normal,-1
1506,253100,normal,-1
41,71500,soldout,-1
3549,47000,normal,7
1385,11800,new,10
3547,24100,limited,2
37,52500,normal,7
137,16800,limited,2
1044,46300,normal,10
1985,87900,normal,6
145,15700,normal,9
1671,57100,soldout,1
63,46800,normal,5
78,59300,soldout,1
843,115900,limited,2
1542,58200,new,9
203,62100,normal,5
102,162200,normal,9
379,53600,limited,2
104,81600,new,10
1729,36800,normal,4
773,176500,limited,2
301,44200,limited,2
1507,310900,new,8
1365,137600,limited,3
3398,770800,normal,11
1539,137700,new,9
489,155200,limited,3
3439,229200,normal,5
210,401100,normal,10
1481,711800,limited,3
345,97800,soldout,1
1722,194100,normal,9
