id,cr,state,daysremaining
799,65800,normal,-1
919,40000,normal,-1
3344,200000,normal,-1
3466,200000,normal,-1
37,52500,soldout,1
3549,47000,normal,5
1527,14400,normal,8
1985,87900,normal,6
1671,67400,limited,3
821,50200,normal,6
1385,11800,new,10
145,15700,normal,9
63,48900,soldout,1
1044,46300,normal,8
211,80100,limited,3
3551,81100,normal,8
203,62100,new,9
1729,40200,new,8
843,107000,soldout,1
3432,42000,normal,4
379,55000,limited,2
102,163300,new,11
773,178600,normal,5
301,39600,normal,5
3359,141200,new,7
1402,114400,normal,4
1480,99000,normal,4
1504,243200,soldout,1
942,77800,normal,7
1506,241700,normal,8
1365,135900,normal,4
293,398200,limited,3
3358,161700,limited,3
3404,413800,limited,2
